EVENT_TYPE,TOKEN,QUERY_RELATIVE_POSITION,TOTAL_QUERY_COUNT,TOKEN_RATIO_BEFORE_AFTER_EVENT
Tornado,council,Before,146,1.71726380594825e-05
Tornado,right,After,146,1.80565578388032e-05
Tornado,natioonal,Before,146,1.71726380594825e-05
Tornado,tattoosnow,Before,146,1.71726380594825e-05
Tornado,particular,After,146,1.80565578388032e-05
Tornado,copalmbeachflus,Before,146,1.71726380594825e-05
Tornado,madena,After,146,1.80565578388032e-05
Tornado,serengeti,Before,146,1.71726380594825e-05
Tornado,viewing,After,146,1.80565578388032e-05
Tornado,applied,After,146,1.80565578388032e-05
Tornado,crowder,Before,146,1.71726380594825e-05
Tornado,miata,After,146,1.80565578388032e-05
Tornado,volkswagen,After,146,1.80565578388032e-05
Tornado,sfoglia,After,146,1.80565578388032e-05
Tornado,availability,Before,146,1.71726380594825e-05
Tornado,candles,After,146,1.80565578388032e-05
Tornado,revisionism,Before,146,1.71726380594825e-05
Tornado,application,After,146,1.80565578388032e-05
Tornado,kingvale,After,146,1.80565578388032e-05
Tornado,delanson,After,146,1.80565578388032e-05
Tornado,rada,After,146,1.80565578388032e-05
Tornado,islamic,After,146,1.80565578388032e-05
Tornado,inflatable,After,146,1.80565578388032e-05
Tornado,roscoe,After,146,1.80565578388032e-05
Tornado,nester,Before,146,1.71726380594825e-05
Tornado,qatar,After,146,1.80565578388032e-05
Tornado,projekt,After,146,1.80565578388032e-05
Tornado,champion,After,146,1.80565578388032e-05
Tornado,wkrc,After,146,1.80565578388032e-05
Tornado,shoulder,Before,146,1.71726380594825e-05
Tornado,thunderzone,Before,146,1.71726380594825e-05
Tornado,belief,After,146,1.80565578388032e-05
Tornado,mat,Before,146,1.71726380594825e-05
Tornado,honeymoon,After,146,1.80565578388032e-05
Tornado,raingutterregatta,Before,146,1.71726380594825e-05
Tornado,tuesdays,Before,146,1.71726380594825e-05
Tornado,detection,Before,146,1.71726380594825e-05
Tornado,seth,After,146,1.80565578388032e-05
Tornado,weathercoim,Before,146,1.71726380594825e-05
Tornado,inline,After,146,1.80565578388032e-05
Tornado,vagas,After,146,1.80565578388032e-05
Tornado,siouxland,Before,146,1.71726380594825e-05
Tornado,masters,Before,146,1.71726380594825e-05
Tornado,spend,Before,146,1.71726380594825e-05
Tornado,breath,After,146,1.80565578388032e-05
Tornado,thee,After,146,1.80565578388032e-05
Tornado,chesterland,After,146,1.80565578388032e-05
Tornado,explosions,Before,146,1.71726380594825e-05
Tornado,coliseum,After,146,1.80565578388032e-05
Tornado,lipton,After,146,1.80565578388032e-05
Tornado,khon,Before,146,1.71726380594825e-05
Tornado,tubbs,After,146,1.80565578388032e-05
Tornado,burleson,Before,146,1.71726380594825e-05
Tornado,russell,After,146,1.80565578388032e-05
Tornado,smyrna,Before,146,1.71726380594825e-05
Tornado,chihuahuan,Before,146,1.71726380594825e-05
Tornado,hailstock,Before,146,1.71726380594825e-05
Tornado,adjustable,Before,146,1.71726380594825e-05
Tornado,windup,After,146,1.80565578388032e-05
Tornado,truro,After,146,1.80565578388032e-05
Tornado,lace,After,146,1.80565578388032e-05
Tornado,flutes,After,146,1.80565578388032e-05
Tornado,countertops,Before,146,1.71726380594825e-05
Tornado,something,After,146,1.80565578388032e-05
Tornado,snowridge,After,146,1.80565578388032e-05
Tornado,weathr,After,146,1.80565578388032e-05
Tornado,wbko,Before,146,1.71726380594825e-05
Tornado,preschools,Before,146,1.71726380594825e-05
Tornado,shooting,Before,146,1.71726380594825e-05
Tornado,messina,Before,146,1.71726380594825e-05
Tornado,cattle,Before,146,1.71726380594825e-05
Tornado,frizzy,Before,146,1.71726380594825e-05
Tornado,gary,Before,146,1.71726380594825e-05
Tornado,friendly,Before,146,1.71726380594825e-05
Tornado,reach,Before,146,1.71726380594825e-05
Tornado,weatherreports,After,146,1.80565578388032e-05
Tornado,ellensburg,Before,146,1.71726380594825e-05
Tornado,polands,Before,146,1.71726380594825e-05
Tornado,rilke,After,146,1.80565578388032e-05
Tornado,whidbey,Before,146,1.71726380594825e-05
Tornado,pzb,Before,146,1.71726380594825e-05
Tornado,claire,Before,146,1.71726380594825e-05
Tornado,burke,Before,146,1.71726380594825e-05
Tornado,weathercraft,After,146,1.80565578388032e-05
Tornado,montpelier,After,146,1.80565578388032e-05
Tornado,buddhist,After,146,1.80565578388032e-05
Tornado,final,After,146,1.80565578388032e-05
Tornado,forthewinds,After,146,1.80565578388032e-05
Tornado,barataria,Before,146,1.71726380594825e-05
Tornado,chankanaab,Before,146,1.71726380594825e-05
Tornado,appertizers,Before,146,1.71726380594825e-05
Tornado,monk,Before,146,1.71726380594825e-05
Tornado,helped,After,146,1.80565578388032e-05
Tornado,wescott,After,146,1.80565578388032e-05
Tornado,makeup,After,146,1.80565578388032e-05
Tornado,alphabet,After,146,1.80565578388032e-05
Tornado,oxon,After,146,1.80565578388032e-05
Tornado,pretty,Before,146,1.71726380594825e-05
Tornado,rainbowdirect,Before,146,1.71726380594825e-05
Tornado,thaila,Before,146,1.71726380594825e-05
Tornado,carrollton,After,146,1.80565578388032e-05
Tornado,pear,Before,146,1.71726380594825e-05
Tornado,fusing,Before,146,1.71726380594825e-05
Tornado,cockroaches,After,146,1.80565578388032e-05
Tornado,dominant,After,146,1.80565578388032e-05
Tornado,shocks,After,146,1.80565578388032e-05
Tornado,wanna,Before,146,1.71726380594825e-05
Tornado,ended,Before,146,1.71726380594825e-05
Tornado,grounding,Before,146,1.71726380594825e-05
Tornado,important,After,146,1.80565578388032e-05
Tornado,coldbrook,After,146,1.80565578388032e-05
Tornado,nature,Before,146,1.71726380594825e-05
Tornado,macara,Before,146,1.71726380594825e-05
Tornado,telescope,After,146,1.80565578388032e-05
Tornado,barthelemy,After,146,1.80565578388032e-05
Tornado,speak,After,146,1.80565578388032e-05
Tornado,hormonal,Before,146,1.71726380594825e-05
Tornado,abbreviations,Before,146,1.71726380594825e-05
Tornado,airtravel,Before,146,1.71726380594825e-05
Tornado,phelan,Before,146,1.71726380594825e-05
Tornado,bloomfield,Before,146,1.71726380594825e-05
Tornado,terrace,After,146,1.80565578388032e-05
Tornado,accurweather,After,146,1.80565578388032e-05
Tornado,teays,Before,146,1.71726380594825e-05
Tornado,twinspan,Before,146,1.71726380594825e-05
Tornado,terrebonne,Before,146,1.71726380594825e-05
Tornado,cocktail,After,146,1.80565578388032e-05
Tornado,drug,After,146,1.80565578388032e-05
Tornado,crank,Before,146,1.71726380594825e-05
Tornado,ptwashington,After,146,1.80565578388032e-05
Tornado,folds,Before,146,1.71726380594825e-05
Tornado,brownies,Before,146,1.71726380594825e-05
Tornado,bronxville,Before,146,1.71726380594825e-05
Tornado,colo,After,146,1.80565578388032e-05
Tornado,prons,After,146,1.80565578388032e-05
Tornado,waether,After,146,1.80565578388032e-05
Tornado,sunflower,After,146,1.80565578388032e-05
Tornado,beckley,After,146,1.80565578388032e-05
Tornado,dnr,After,146,1.80565578388032e-05
Tornado,snoqualmie,After,146,1.80565578388032e-05
Tornado,hurricaneprojects,After,146,1.80565578388032e-05
Tornado,sunrise,Before,146,1.71726380594825e-05
Tornado,wundergrund,After,146,1.80565578388032e-05
Tornado,weht,Before,146,1.71726380594825e-05
Tornado,dissolving,After,146,1.80565578388032e-05
Tornado,collectibles,After,146,1.80565578388032e-05
Tornado,luvana,Before,146,1.71726380594825e-05
Tornado,simeon,Before,146,1.71726380594825e-05
Tornado,toasting,After,146,1.80565578388032e-05
Tornado,byrd,Before,146,1.71726380594825e-05
Tornado,missouris,After,146,1.80565578388032e-05
Tornado,disconnection,After,146,1.80565578388032e-05
Tornado,cecil,After,146,1.80565578388032e-05
Tornado,lowgrade,Before,146,1.71726380594825e-05
Tornado,famoushurricanes,After,146,1.80565578388032e-05
Tornado,limon,After,146,1.80565578388032e-05
Tornado,notify,After,146,1.80565578388032e-05
Tornado,twashington,After,146,1.80565578388032e-05
Tornado,creating,After,146,1.80565578388032e-05
Tornado,vienna,Before,146,1.71726380594825e-05
Tornado,celebrities,After,146,1.80565578388032e-05
Tornado,alligators,Before,146,1.71726380594825e-05
Tornado,backcountry,Before,146,1.71726380594825e-05
Tornado,pearson,Before,146,1.71726380594825e-05
Tornado,dungeon,After,146,1.80565578388032e-05
Tornado,attorneys,After,146,1.80565578388032e-05
Tornado,berretta,After,146,1.80565578388032e-05
Tornado,pzbstorm,Before,146,1.71726380594825e-05
Tornado,faq,Before,146,1.71726380594825e-05
Tornado,cortez,After,146,1.80565578388032e-05
Tornado,batavia,Before,146,1.71726380594825e-05
Tornado,defined,Before,146,1.71726380594825e-05
Tornado,cheeseburger,Before,146,1.71726380594825e-05
Tornado,poyntelle,After,146,1.80565578388032e-05
Tornado,dtw,Before,146,1.71726380594825e-05
Tornado,climographs,Before,146,1.71726380594825e-05
Tornado,plover,Before,146,1.71726380594825e-05
Tornado,onaa,After,146,1.80565578388032e-05
Tornado,tristate,Before,146,1.71726380594825e-05
Tornado,platinum,Before,146,1.71726380594825e-05
Tornado,parsippany,Before,146,1.71726380594825e-05
Tornado,strapping,After,146,1.80565578388032e-05
Tornado,phones,Before,145,1.70550172508559e-05
Tornado,scruffy,After,145,1.79328827851127e-05
Tornado,capri,Before,145,1.70550172508559e-05
Tornado,mongolian,After,145,1.79328827851127e-05
Tornado,sessions,After,145,1.79328827851127e-05
Tornado,whittman,After,145,1.79328827851127e-05
Tornado,deb,Before,145,1.70550172508559e-05
Tornado,equestrian,After,145,1.79328827851127e-05
Tornado,imports,After,145,1.79328827851127e-05
Tornado,diaster,After,145,1.79328827851127e-05
Tornado,rebuilding,After,145,1.79328827851127e-05
Tornado,wisner,After,145,1.79328827851127e-05
Tornado,singing,Before,145,1.70550172508559e-05
Tornado,fitz,Before,145,1.70550172508559e-05
Tornado,win,After,145,1.79328827851127e-05
Tornado,apts,After,145,1.79328827851127e-05
Tornado,expensive,After,145,1.79328827851127e-05
Tornado,mtsnow,After,145,1.79328827851127e-05
Tornado,subwoofers,Before,145,1.70550172508559e-05
Tornado,flloyd,After,145,1.79328827851127e-05
Tornado,coldwellbankerlegacy,After,145,1.79328827851127e-05
Tornado,milton,After,145,1.79328827851127e-05
Tornado,coldstat,Before,145,1.70550172508559e-05
Tornado,philosophy,After,145,1.79328827851127e-05
Tornado,plot,Before,145,1.70550172508559e-05
Tornado,rebuild,After,145,1.79328827851127e-05
Tornado,kilopascals,Before,145,1.70550172508559e-05
Tornado,rainlender,Before,145,1.70550172508559e-05
Tornado,snowmobie,Before,145,1.70550172508559e-05
Tornado,macaque,After,145,1.79328827851127e-05
Tornado,siamease,After,145,1.79328827851127e-05
Tornado,don,Before,145,1.70550172508559e-05
Tornado,cobb,Before,145,1.70550172508559e-05
Tornado,foghollow,After,145,1.79328827851127e-05
Tornado,marais,Before,145,1.70550172508559e-05
Tornado,stormshelter,After,145,1.79328827851127e-05
Tornado,crusader,After,145,1.79328827851127e-05
Tornado,zelda,Before,145,1.70550172508559e-05
Tornado,lacklen,Before,145,1.70550172508559e-05
Tornado,trinity,After,145,1.79328827851127e-05
Tornado,shrubs,Before,145,1.70550172508559e-05
Tornado,parachutes,After,145,1.79328827851127e-05
Tornado,gangsta,After,145,1.79328827851127e-05
Tornado,dragstrip,Before,145,1.70550172508559e-05
Tornado,winstonsalem,Before,145,1.70550172508559e-05
Tornado,spear,Before,145,1.70550172508559e-05
Tornado,hypothermia,Before,145,1.70550172508559e-05
Tornado,comparison,Before,145,1.70550172508559e-05
Tornado,quote,Before,145,1.70550172508559e-05
Tornado,carp,Before,145,1.70550172508559e-05
Tornado,bibs,After,145,1.79328827851127e-05
Tornado,washintondc,After,145,1.79328827851127e-05
Tornado,weathersyracuseny,Before,145,1.70550172508559e-05
Tornado,versa,Before,145,1.70550172508559e-05
Tornado,mobility,Before,145,1.70550172508559e-05
Tornado,steeleville,After,145,1.79328827851127e-05
Tornado,constantine,Before,145,1.70550172508559e-05
Tornado,climatogical,Before,145,1.70550172508559e-05
Tornado,laboratory,Before,145,1.70550172508559e-05
Tornado,perfume,Before,145,1.70550172508559e-05
Tornado,dayforecast,After,145,1.79328827851127e-05
Tornado,recycling,Before,145,1.70550172508559e-05
Tornado,knee,Before,145,1.70550172508559e-05
Tornado,banged,After,145,1.79328827851127e-05
Tornado,napoli,Before,145,1.70550172508559e-05
Tornado,unexpected,After,145,1.79328827851127e-05
Tornado,murphys,After,145,1.79328827851127e-05
Tornado,louder,Before,145,1.70550172508559e-05
Tornado,falmouth,Before,145,1.70550172508559e-05
Tornado,climalogical,Before,145,1.70550172508559e-05
Tornado,howls,Before,145,1.70550172508559e-05
Tornado,transport,Before,145,1.70550172508559e-05
Tornado,woodlands,After,145,1.79328827851127e-05
Tornado,atwater,After,145,1.79328827851127e-05
Tornado,nederland,Before,145,1.70550172508559e-05
Tornado,bushman,Before,145,1.70550172508559e-05
Tornado,playhouse,Before,145,1.70550172508559e-05
Tornado,runes,Before,145,1.70550172508559e-05
Tornado,syrup,Before,145,1.70550172508559e-05
Tornado,parents,Before,145,1.70550172508559e-05
Tornado,ocarina,Before,145,1.70550172508559e-05
Tornado,bristol,After,145,1.79328827851127e-05
Tornado,contest,After,145,1.79328827851127e-05
Tornado,marylandweather,After,145,1.79328827851127e-05
Tornado,amsnow,After,145,1.79328827851127e-05
Tornado,tgp,After,145,1.79328827851127e-05
Tornado,prius,Before,145,1.70550172508559e-05
Tornado,manpoet,After,145,1.79328827851127e-05
Tornado,reefer,After,145,1.79328827851127e-05
Tornado,accessorys,After,145,1.79328827851127e-05
Tornado,attack,After,145,1.79328827851127e-05
Tornado,con,Before,145,1.70550172508559e-05
Tornado,classes,Before,145,1.70550172508559e-05
Tornado,potomac,After,145,1.79328827851127e-05
Tornado,settle,After,145,1.79328827851127e-05
Tornado,homefront,After,145,1.79328827851127e-05
Tornado,laughing,Before,145,1.70550172508559e-05
Tornado,transatlantic,After,145,1.79328827851127e-05
Tornado,waffen,Before,145,1.70550172508559e-05
Tornado,winner,Before,145,1.70550172508559e-05
Tornado,cendant,Before,145,1.70550172508559e-05
Tornado,beatles,Before,145,1.70550172508559e-05
Tornado,coldstar,Before,145,1.70550172508559e-05
Tornado,chain,After,145,1.79328827851127e-05
Tornado,facials,After,145,1.79328827851127e-05
Tornado,stakes,Before,145,1.70550172508559e-05
Tornado,snowater,After,145,1.79328827851127e-05
Tornado,landstorm,Before,145,1.70550172508559e-05
Tornado,lakewood,Before,145,1.70550172508559e-05
Tornado,gardnerwebb,After,145,1.79328827851127e-05
Tornado,plano,After,145,1.79328827851127e-05
Tornado,holy,Before,145,1.70550172508559e-05
Tornado,waynoka,After,145,1.79328827851127e-05
Tornado,sunglasses,After,145,1.79328827851127e-05
Tornado,infogrames,Before,145,1.70550172508559e-05
Tornado,msasnow,Before,145,1.70550172508559e-05
Tornado,tonneau,Before,144,1.69373964422293e-05
Tornado,wrecks,After,144,1.78092077314223e-05
Tornado,logo,After,144,1.78092077314223e-05
Tornado,caulker,After,144,1.78092077314223e-05
Tornado,westvirgina,Before,144,1.69373964422293e-05
Tornado,aukland,Before,144,1.69373964422293e-05
Tornado,int,After,144,1.78092077314223e-05
Tornado,elks,Before,144,1.69373964422293e-05
Tornado,outcold,After,144,1.78092077314223e-05
Tornado,stormcat,After,144,1.78092077314223e-05
Tornado,pinschers,After,144,1.78092077314223e-05
Tornado,rivers,After,144,1.78092077314223e-05
Tornado,fare,After,144,1.78092077314223e-05
Tornado,hud,Before,144,1.69373964422293e-05
Tornado,husbands,Before,144,1.69373964422293e-05
Tornado,hearusnoworg,Before,144,1.69373964422293e-05
Tornado,melody,After,144,1.78092077314223e-05
Tornado,solvus,Before,144,1.69373964422293e-05
Tornado,sosnowski,After,144,1.78092077314223e-05
Tornado,fabcraft,Before,144,1.69373964422293e-05
Tornado,elimination,After,144,1.78092077314223e-05
Tornado,sissy,Before,144,1.69373964422293e-05
Tornado,postersnow,Before,144,1.69373964422293e-05
Tornado,stairs,Before,144,1.69373964422293e-05
Tornado,hermosa,After,144,1.78092077314223e-05
Tornado,weathersarasota,Before,144,1.69373964422293e-05
Tornado,sateen,After,144,1.78092077314223e-05
Tornado,idyllwild,Before,144,1.69373964422293e-05
Tornado,hofmann,After,144,1.78092077314223e-05
Tornado,heaven,Before,144,1.69373964422293e-05
Tornado,ick,Before,144,1.69373964422293e-05
Tornado,seas,After,144,1.78092077314223e-05
Tornado,bloom,Before,144,1.69373964422293e-05
Tornado,kid,Before,144,1.69373964422293e-05
Tornado,wma,After,144,1.78092077314223e-05
Tornado,topeka,Before,144,1.69373964422293e-05
Tornado,doberman,After,144,1.78092077314223e-05
Tornado,darien,Before,144,1.69373964422293e-05
Tornado,pesticide,After,144,1.78092077314223e-05
Tornado,dollars,After,144,1.78092077314223e-05
Tornado,doylestown,Before,144,1.69373964422293e-05
Tornado,snowballs,After,144,1.78092077314223e-05
Tornado,neveda,After,144,1.78092077314223e-05
Tornado,forecasted,After,144,1.78092077314223e-05
Tornado,currents,Before,144,1.69373964422293e-05
Tornado,pangaea,After,144,1.78092077314223e-05
Tornado,forcebase,Before,144,1.69373964422293e-05
Tornado,deciduous,After,144,1.78092077314223e-05
Tornado,thunderbirdspeedway,Before,144,1.69373964422293e-05
Tornado,chair,After,144,1.78092077314223e-05
Tornado,caye,After,144,1.78092077314223e-05
Tornado,hulman,Before,144,1.69373964422293e-05
Tornado,harmony,Before,144,1.69373964422293e-05
Tornado,fhm,After,144,1.78092077314223e-05
Tornado,franchises,Before,144,1.69373964422293e-05
Tornado,relaxed,Before,144,1.69373964422293e-05
Tornado,rossignol,Before,144,1.69373964422293e-05
Tornado,rhodes,After,144,1.78092077314223e-05
Tornado,eueope,After,144,1.78092077314223e-05
Tornado,fogelbergs,After,144,1.78092077314223e-05
Tornado,chatsworth,After,144,1.78092077314223e-05
Tornado,waikiki,Before,144,1.69373964422293e-05
Tornado,loftness,Before,144,1.69373964422293e-05
Tornado,pedro,Before,144,1.69373964422293e-05
Tornado,themes,After,144,1.78092077314223e-05
Tornado,jjwind,Before,144,1.69373964422293e-05
Tornado,crestline,Before,144,1.69373964422293e-05
Tornado,skier,After,144,1.78092077314223e-05
Tornado,polly,Before,144,1.69373964422293e-05
Tornado,guelph,Before,144,1.69373964422293e-05
Tornado,weathertools,Before,144,1.69373964422293e-05
Tornado,ramstein,Before,144,1.69373964422293e-05
Tornado,gospel,Before,144,1.69373964422293e-05
Tornado,oven,Before,144,1.69373964422293e-05
Tornado,aruna,After,144,1.78092077314223e-05
Tornado,passport,Before,144,1.69373964422293e-05
Tornado,attic,Before,144,1.69373964422293e-05
Tornado,zhang,Before,144,1.69373964422293e-05
Tornado,berettacx,Before,144,1.69373964422293e-05
Tornado,sierras,Before,144,1.69373964422293e-05
Tornado,kava,Before,144,1.69373964422293e-05
Tornado,coldstoneicecream,Before,144,1.69373964422293e-05
Tornado,cemeteries,Before,144,1.69373964422293e-05
Tornado,saul,After,144,1.78092077314223e-05
Tornado,gully,After,144,1.78092077314223e-05
Tornado,valerian,Before,144,1.69373964422293e-05
Tornado,neutral,After,144,1.78092077314223e-05
Tornado,limassol,After,144,1.78092077314223e-05
Tornado,constrictors,After,144,1.78092077314223e-05
Tornado,katrena,Before,144,1.69373964422293e-05
Tornado,planetary,After,144,1.78092077314223e-05
Tornado,wralweather,Before,144,1.69373964422293e-05
Tornado,wynola,Before,144,1.69373964422293e-05
Tornado,attitude,Before,144,1.69373964422293e-05
Tornado,attachment,Before,144,1.69373964422293e-05
Tornado,cereal,Before,144,1.69373964422293e-05
Tornado,usperspective,After,144,1.78092077314223e-05
Tornado,essem,After,144,1.78092077314223e-05
Tornado,schultz,After,144,1.78092077314223e-05
Tornado,snowcanyonstatepark,After,144,1.78092077314223e-05
Tornado,nurses,After,144,1.78092077314223e-05
Tornado,agglutinins,Before,144,1.69373964422293e-05
Tornado,ethyl,Before,144,1.69373964422293e-05
Tornado,evelyn,Before,143,1.68197756336027e-05
Tornado,fastpitch,After,143,1.76855326777319e-05
Tornado,doesnt,After,143,1.76855326777319e-05
Tornado,mojave,After,143,1.76855326777319e-05
Tornado,snaring,After,143,1.76855326777319e-05
Tornado,snowwhitegermanshepherds,After,143,1.76855326777319e-05
Tornado,jumper,Before,143,1.68197756336027e-05
Tornado,brooks,Before,143,1.68197756336027e-05
Tornado,serv,After,143,1.76855326777319e-05
Tornado,finnish,After,143,1.76855326777319e-05
Tornado,boatbuilding,Before,143,1.68197756336027e-05
Tornado,witness,Before,143,1.68197756336027e-05
Tornado,sober,Before,143,1.68197756336027e-05
Tornado,molding,Before,143,1.68197756336027e-05
Tornado,amsterdamnl,Before,143,1.68197756336027e-05
Tornado,grouse,After,143,1.76855326777319e-05
Tornado,teachers,Before,143,1.68197756336027e-05
Tornado,rainbowspringsfla,Before,143,1.68197756336027e-05
Tornado,amazon,After,143,1.76855326777319e-05
Tornado,unrated,After,143,1.76855326777319e-05
Tornado,desktops,Before,143,1.68197756336027e-05
Tornado,weddings,After,143,1.76855326777319e-05
Tornado,tone,Before,143,1.68197756336027e-05
Tornado,refinish,Before,143,1.68197756336027e-05
Tornado,sunnyvalley,After,143,1.76855326777319e-05
Tornado,pinehurst,After,143,1.76855326777319e-05
Tornado,brooke,After,143,1.76855326777319e-05
Tornado,wether,After,143,1.76855326777319e-05
Tornado,sophia,After,143,1.76855326777319e-05
Tornado,bomz,Before,143,1.68197756336027e-05
Tornado,pasco,After,143,1.76855326777319e-05
Tornado,donelson,After,143,1.76855326777319e-05
Tornado,hon,Before,143,1.68197756336027e-05
Tornado,tor,After,143,1.76855326777319e-05
Tornado,austria,Before,143,1.68197756336027e-05
Tornado,cartoon,After,143,1.76855326777319e-05
Tornado,laughln,After,143,1.76855326777319e-05
Tornado,phillmar,After,143,1.76855326777319e-05
Tornado,ignace,After,143,1.76855326777319e-05
Tornado,creamry,Before,143,1.68197756336027e-05
Tornado,rainkist,Before,143,1.68197756336027e-05
Tornado,coefficient,Before,143,1.68197756336027e-05
Tornado,donovan,After,143,1.76855326777319e-05
Tornado,hume,After,143,1.76855326777319e-05
Tornado,starting,After,143,1.76855326777319e-05
Tornado,mixed,After,143,1.76855326777319e-05
Tornado,snowbell,After,143,1.76855326777319e-05
Tornado,costumes,Before,143,1.68197756336027e-05
Tornado,russian,Before,143,1.68197756336027e-05
Tornado,kayaks,Before,143,1.68197756336027e-05
Tornado,bring,Before,143,1.68197756336027e-05
Tornado,borrego,After,143,1.76855326777319e-05
Tornado,litchfield,After,143,1.76855326777319e-05
Tornado,decision,Before,143,1.68197756336027e-05
Tornado,burley,After,143,1.76855326777319e-05
Tornado,lisbon,Before,143,1.68197756336027e-05
Tornado,stormweb,Before,143,1.68197756336027e-05
Tornado,granville,Before,143,1.68197756336027e-05
Tornado,humid,Before,143,1.68197756336027e-05
Tornado,ashworth,Before,143,1.68197756336027e-05
Tornado,tynan,Before,143,1.68197756336027e-05
Tornado,aromatherapy,After,143,1.76855326777319e-05
Tornado,snowmobiletrails,After,143,1.76855326777319e-05
Tornado,lightningx,Before,143,1.68197756336027e-05
Tornado,archive,After,143,1.76855326777319e-05
Tornado,austraila,Before,143,1.68197756336027e-05
Tornado,hoffman,Before,143,1.68197756336027e-05
Tornado,owns,After,143,1.76855326777319e-05
Tornado,chapels,After,143,1.76855326777319e-05
Tornado,garth,Before,143,1.68197756336027e-05
Tornado,conditons,Before,143,1.68197756336027e-05
Tornado,delight,Before,143,1.68197756336027e-05
Tornado,formosan,After,143,1.76855326777319e-05
Tornado,pressley,After,143,1.76855326777319e-05
Tornado,myweather,Before,143,1.68197756336027e-05
Tornado,laurens,After,143,1.76855326777319e-05
Tornado,voice,Before,143,1.68197756336027e-05
Tornado,nausea,Before,143,1.68197756336027e-05
Tornado,duathlon,Before,143,1.68197756336027e-05
Tornado,tuna,Before,143,1.68197756336027e-05
Tornado,donegal,After,143,1.76855326777319e-05
Tornado,brew,Before,143,1.68197756336027e-05
Tornado,mulch,After,143,1.76855326777319e-05
Tornado,pima,Before,143,1.68197756336027e-05
Tornado,cecily,Before,143,1.68197756336027e-05
Tornado,drinks,After,143,1.76855326777319e-05
Tornado,bueses,After,143,1.76855326777319e-05
Tornado,simulation,Before,143,1.68197756336027e-05
Tornado,symphony,Before,143,1.68197756336027e-05
Tornado,highest,Before,143,1.68197756336027e-05
Tornado,eldorado,After,143,1.76855326777319e-05
Tornado,medina,Before,142,1.67021548249761e-05
Tornado,zovirax,After,142,1.75618576240414e-05
Tornado,pebble,After,142,1.75618576240414e-05
Tornado,murrells,Before,142,1.67021548249761e-05
Tornado,carrabassett,After,142,1.75618576240414e-05
Tornado,harrington,After,142,1.75618576240414e-05
Tornado,lousiana,Before,142,1.67021548249761e-05
Tornado,municipal,Before,142,1.67021548249761e-05
Tornado,trentonthunder,After,142,1.75618576240414e-05
Tornado,millersville,Before,142,1.67021548249761e-05
Tornado,summers,After,142,1.75618576240414e-05
Tornado,nigeria,After,142,1.75618576240414e-05
Tornado,corporate,Before,142,1.67021548249761e-05
Tornado,beaches,After,142,1.75618576240414e-05
Tornado,suits,After,142,1.75618576240414e-05
Tornado,purchasing,After,142,1.75618576240414e-05
Tornado,attraction,Before,142,1.67021548249761e-05
Tornado,brainstormers,Before,142,1.67021548249761e-05
Tornado,condition,After,142,1.75618576240414e-05
Tornado,rehoboth,Before,142,1.67021548249761e-05
Tornado,chickasha,After,142,1.75618576240414e-05
Tornado,containing,After,142,1.75618576240414e-05
Tornado,wedowee,After,142,1.75618576240414e-05
Tornado,blankets,After,142,1.75618576240414e-05
Tornado,raindeer,Before,142,1.67021548249761e-05
Tornado,fires,Before,142,1.67021548249761e-05
Tornado,awning,Before,142,1.67021548249761e-05
Tornado,chapman,After,142,1.75618576240414e-05
Tornado,fundraiser,Before,142,1.67021548249761e-05
Tornado,bass,Before,142,1.67021548249761e-05
Tornado,landau,After,142,1.75618576240414e-05
Tornado,rollingthunder,After,142,1.75618576240414e-05
Tornado,medications,After,142,1.75618576240414e-05
Tornado,owners,Before,142,1.67021548249761e-05
Tornado,nofrost,Before,141,1.65845340163495e-05
Tornado,newborn,After,141,1.7438182570351e-05
Tornado,tilite,Before,141,1.65845340163495e-05
Tornado,mild,After,141,1.7438182570351e-05
Tornado,spinach,After,141,1.7438182570351e-05
Tornado,sirens,After,141,1.7438182570351e-05
Tornado,centerton,After,141,1.7438182570351e-05
Tornado,presbyterian,Before,141,1.65845340163495e-05
Tornado,dunes,After,141,1.7438182570351e-05
Tornado,paola,After,141,1.7438182570351e-05
Tornado,grey,After,141,1.7438182570351e-05
Tornado,xboxcheats,After,141,1.7438182570351e-05
Tornado,hunt,After,141,1.7438182570351e-05
Tornado,artichoke,After,141,1.7438182570351e-05
Tornado,bows,Before,141,1.65845340163495e-05
Tornado,londons,Before,141,1.65845340163495e-05
Tornado,burley,Before,141,1.65845340163495e-05
Tornado,ultimate,After,141,1.7438182570351e-05
Tornado,customer,Before,141,1.65845340163495e-05
Tornado,pulse,After,141,1.7438182570351e-05
Tornado,permits,Before,141,1.65845340163495e-05
Tornado,lockless,After,141,1.7438182570351e-05
Tornado,demonstration,After,141,1.7438182570351e-05
Tornado,rainsong,After,141,1.7438182570351e-05
Tornado,retire,Before,141,1.65845340163495e-05
Tornado,weatherhead,Before,141,1.65845340163495e-05
Tornado,cascades,Before,141,1.65845340163495e-05
Tornado,crash,After,141,1.7438182570351e-05
Tornado,hawaiicurrent,Before,141,1.65845340163495e-05
Tornado,irvine,After,141,1.7438182570351e-05
Tornado,boost,Before,141,1.65845340163495e-05
Tornado,surgery,Before,141,1.65845340163495e-05
Tornado,santo,Before,141,1.65845340163495e-05
Tornado,palisades,Before,141,1.65845340163495e-05
