BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,EPISODE_NARRATIVE,EVENT_NARRATIVE
200603,12,1500,200603,12,2000,206666,5496260,TEXAS,48,2006,March    ,Wildfire,Z,19,DONLEY,AMA,2006-03-12 15:00:00,CST,2006-03-12 20:00:00,0,0,0,0,16K,,FIRE DEPT/RESCUE SQUAD,A wildfire four miles southeast of Lelia Lake burned one thousand eight hundred acres. Eight outbuildings were destroyed but there were no reports of injuries.,
200603,12,2300,200603,17,1800,206564,5496729,TEXAS,48,2006,March    ,Wildfire,Z,32,COTTLE,LUB,2006-03-12 23:00:00,CST,2006-03-17 18:00:00,0,0,0,0,0,50K,PARK/FOREST SERVICE,,"Very large wind-driven wildfires burned tens of thousands of acres and destroyed property in association with the high winds on the 12th. At least a half dozen wildfires were sparked during the event, four were significant fires. The two largest fires burned out of control for nearly a week.

A fire that began west of Abernathy in southern Hale County destroyed a rural residence just after noon. Another significant wildfire south of Morton in Cochran County destroyed two homes before it was contained during the afternoon hours of the 13th.

Major wildfires charred 40,000 acres of open grassland in Cottle and Childress Counties. One massive fire ignited near the Cottle and Childress County line during the afternoon hours, and burned a swath six miles wide and fifteen miles long across southern Childress and northern Cottle Counties. 

Weather conditions remained favorable for explosive fire growth and behavior through much of the overnight hours as a passing cold front maintained strong winds and continued to usher in very dry air. A second fire was sparked near U.S. Highway 62/83 just north of Paducah around midnight. The complex of fires in Childress and Cottle Counties continued to burn until light rain aided in extinguishing them late on the 17th. Although several structures were threatened and several head of livestock perished, no significant structural damage or injuries were reported."
200603,14,400,200603,20,1500,206632,5497143,ARKANSAS,5,2006,March    ,Wildfire,Z,41,MONTGOMERY,LZK,2006-03-14 04:00:00,CST,2006-03-20 15:00:00,0,0,0,0,,,EMERGENCY MANAGER,,"Drought conditions increased the wildfire danger in March. It is believed that a lightning strike triggered a wildfire near the Black Springs community of Montgomery County. The fire burned at least 8600 acres before it was contained. The fire was in an extremely remote area, with no property lost."
200603,14,1200,200603,14,1600,205817,5494382,DELAWARE,10,2006,March    ,Wildfire,Z,3,INLAND SUSSEX,PHI,2006-03-14 12:00:00,EST,2006-03-14 16:00:00,0,0,0,0,5K,,NEWSPAPER,"A wildfire consumed about 1,280 acres of fields and woods, seven structures and injured four firefighters in Cedar Creek Hundred. The fire began when sparks from a torch being used to dismantle vacant house trailers ignited nearby combustibles. The strong west winds and the unseasonably dry weather conditions helped spread the fire quickly. The fire occurred on Benson Road (Sussex County Route 224). Twenty fire companies battled the blaze and came from as far north as Smyrna and as far south as Millville. In all about 200 firefighters battled the blaze. Three fire fighters suffered smoke inhalation and another suffered dehydration and exhaustion. Smoke from the fire was visibile from as far north as Milford. All six vacant house trailers and a vacant two story home were destroyed. The flames also melted the siding of one occupied home. It took over three hours to contain the fire.  Two smaller wildfires occurred on the 14th in Sussex County. One occurred between Seaford and Bridgeville and the second was also near the Benson Road fire. The unseasonably dry weather led to a statewide burning ban being declared on the 15th in Delaware. Only charcoal and gas grills were excluded from this ban.",
200603,14,1200,200603,16,1200,206222,5497549,VIRGINIA,51,2006,March    ,Wildfire,Z,84,GLOUCESTER,AKQ,2006-03-14 12:00:00,EST,2006-03-16 12:00:00,0,0,0,0,50K,,FIRE DEPT/RESCUE SQUAD,Dry conditions and strong winds started fires which occurred for a couple of days in the Jenkins Neck area of Gloucester county. The fires charred over 200 acres with two abandoned garage-type buildings destroyed and four sheds damaged.,
200603,14,1200,200603,14,1600,205816,5494381,NEW JERSEY,34,2006,March    ,Wildfire,Z,9,HUNTERDON,PHI,2006-03-14 12:00:00,EST,2006-03-14 16:00:00,0,0,0,0,50K,,NEWSPAPER,"A wildfire totally engulfed a barn in East Amwell Township. An estimated three to seven horses died in the Black River Farm. Two fire fighters were injured fighting the blaze. One suffered a head injury, another had breathing difficulties. It took half a dozen fire companies and 60 to 70 firefighters to get the blaze under control. Strong gusty west winds and unseasonably dry weather for March helped contribute to the rapid spread of the fire.",
200603,15,1200,200603,16,1100,206205,5493869,OKLAHOMA,40,2006,March    ,Wildfire,Z,54,OSAGE,TSA,2006-03-15 12:00:00,CST,2006-03-16 11:00:00,0,0,0,0,,,NEWSPAPER,A wildfire burned hundreds of acres of land in the eastern portion of the county.,
200603,15,1200,200603,16,1800,216725,5522364,MISSOURI,29,2006,March    ,Wildfire,Z,108,RIPLEY,PAH,2006-03-15 12:00:00,CST,2006-03-16 18:00:00,0,0,0,0,,,OTHER FEDERAL AGENCY,"A couple of wildfires broke out in far northwestern Ripley County between the Oregon County line and Bennett. The two fires, which started on the 15th, consumed a total of 688 acres in the Mark Twain National Forest. Another wildfire that started on the 16th consumed 273 acres in far northeastern Wayne County, near Cascade.",
200603,15,1200,200603,16,1100,206206,5493870,OKLAHOMA,40,2006,March    ,Wildfire,Z,67,WAGONER,TSA,2006-03-15 12:00:00,CST,2006-03-16 11:00:00,0,0,0,0,,,NEWSPAPER,A wildfire burned hundreds of acres of land in the western portion of the county.,
200603,15,1200,200603,16,1100,206209,5493873,OKLAHOMA,40,2006,March    ,Wildfire,Z,64,CREEK,TSA,2006-03-15 12:00:00,CST,2006-03-16 11:00:00,0,0,0,0,30K,,NEWSPAPER,A wildfire burned nearly 500 acres of land and consumed several oubuildings.,
200603,15,1200,200603,16,1100,206208,5493872,OKLAHOMA,40,2006,March    ,Wildfire,Z,61,ROGERS,TSA,2006-03-15 12:00:00,CST,2006-03-16 11:00:00,0,0,0,0,,,NEWSPAPER,A wildfire burned hundreds of acres of land near Verdigris.,
200603,15,1200,200603,16,1100,206207,5493871,OKLAHOMA,40,2006,March    ,Wildfire,Z,68,CHEROKEE,TSA,2006-03-15 12:00:00,CST,2006-03-16 11:00:00,0,0,0,0,,,NEWSPAPER,A wildfire burned a couple hundred acres of land near Peggs.,
200603,15,1730,200603,16,1800,206668,5496262,TEXAS,48,2006,March    ,Wildfire,Z,4,OCHILTREE,AMA,2006-03-15 17:30:00,CST,2006-03-16 18:00:00,0,0,0,0,,,FIRE DEPT/RESCUE SQUAD,A wildfire seventeen miles south southwest of Perryton burned ten thousand acres. There were no reports of damage or injuries.,
200603,16,400,200603,17,900,206633,5497144,ARKANSAS,5,2006,March    ,Wildfire,Z,14,STONE,LZK,2006-03-16 04:00:00,CST,2006-03-17 09:00:00,0,0,0,0,,,EMERGENCY MANAGER,,"Drought conditions increased the wildfire danger in March. A wildfire was started in western Stone County, and burned at least 500 to 600 acres before it was contained. The fire affected 8 structures just northwest of Timbo, but none of the structures were lost."
200603,16,1200,200603,16,1800,216725,5522365,MISSOURI,29,2006,March    ,Wildfire,Z,100,WAYNE,PAH,2006-03-16 12:00:00,CST,2006-03-16 18:00:00,0,0,0,0,,,OTHER FEDERAL AGENCY,"A couple of wildfires broke out in far northwestern Ripley County between the Oregon County line and Bennett. The two fires, which started on the 15th, consumed a total of 688 acres in the Mark Twain National Forest. Another wildfire that started on the 16th consumed 273 acres in far northeastern Wayne County, near Cascade.",
200603,16,1600,200603,16,1900,205818,5494383,MARYLAND,24,2006,March    ,Wildfire,Z,8,CECIL,PHI,2006-03-16 16:00:00,EST,2006-03-16 19:00:00,0,0,0,0,,,NEWSPAPER,"A wildfire consumed about 10 acres of woodlands in Elkton near the Delaware state line. The fire occurred east of the power lines off of Chesapeake Boulevard across from an industrial park. The fire was controlled that evening, but not before it came within 200 yards of a Frenchtown Road housing development. This was one of about 10 wildfires that occurred in Cecil County during the past week. Most were in either North East or Elkton and consumed about 16 acres in total. The unseasonably dry weather and gusty northwest winds helped spread the latest fire quickly.",
200603,17,820,200603,17,1530,205544,5494873,MARYLAND,24,2006,March    ,Wildfire,Z,14,ANNE ARUNDEL,LWX,2006-03-17 08:20:00,EST,2006-03-17 15:30:00,2,0,0,0,,,NEWSPAPER,"100 Acres were burned due to a wildfire in the Severn Run Natural Environment Area located near Millersville. Newspaper reports indicated that two firefighters were injured during the fire. Weather conditions were conducive to explosive fire growth, with very dry surface fuels, strong winds and low relative humidity.",
200603,22,800,200603,23,1700,205821,5494386,NEW JERSEY,34,2006,March    ,Wildfire,Z,19,NORTHWESTERN BURLINGTON,PHI,2006-03-22 08:00:00,EST,2006-03-23 17:00:00,0,0,0,0,,,FIRE DEPT/RESCUE SQUAD,"A wildfire started in Medford Township in the Sunrise Lake area. The unseasonably dry weather helped the fire spread quickly through upland pine forests and lowlands along headwater tributaries of Tauton Lakes. Local fire departments helped prevent the fire from reaching homes on the north side of the fire. About 150 acres were consumed before the fire was contained. Through the end of March there have been 531 wildfires that have consumed 1,400 acres of woodland in New Jersey in 2006. By comparison, there were only 94 wildfires that consumed 146 acres through March 31st in 2005.  

Because of the unseasonably dry weather, the New Jersey Forest Fire Service has issued a Stage number 2 campfire restriction. No open fires were allowed either on the ground or within fire rings. Any ground fires had to be in a prepared, contained pit made of steel, stone, brick or concrete with a gravel or masonry base. All prescribed burning permits remained suspended. Agricultural open burning permits remained conditionally permitted subject to adequate precautions and the approval of the local fire warden.  

March 2006 was the driest March on record (112 years) in the state of New Jersey. The preliminary statewide precipitation average was 0.86 inches, 3.31 inches drier than normal. It was also the driest March on record at the Atlantic City International Airport. The monthly precipitation total of 0.37 inches surpassed the previous record of 0.70 inches set in 1966 and was 3.69 inches drier than normal. The Mercer County Airport March monthly precipitation total was 1.30 inches, 2.16 inches drier than normal.",
200603,22,1200,200603,22,2000,205819,5494384,DELAWARE,10,2006,March    ,Wildfire,Z,3,INLAND SUSSEX,PHI,2006-03-22 12:00:00,EST,2006-03-22 20:00:00,0,0,0,0,,,NEWSPAPER,"A wildfire consumed more than 70 acres of woodland and brush near Millsboro. Gusty northwest winds up to 35 mph and unseasonably dry weather helped spread the fire quickly. Every Sussex County firefighter that could be spared from their station assisted in battling the blaze, over 150 firefighters in all from over 24 fire companies helped. The fire started near Mount Joy and Cannon Roads near Millsboro. The northwest winds fortunately blew the fire away from homes. Mount Joy Road was closed from Maryland Camp Road to the Route 24 intersection through the evening until the fire was under control.

The unseasonably dry and normally windy weather in March has led to a 20 percent increase of wildfires from 2005 in Sussex County. The unseasonably dry weather was also hurting the growth of wheat and barley crops. They were only about one-third of their normal height by the end of the month.  

March 2006 was the driest March on record (112 years) in Delaware. The statewide average precipitation was 0.30 inches, 4.04 inches drier than normal.  March 2006 was the driest March on record at the New Castle County Airport as only 0.29 inches of precipitation fell, 3.68 inches drier than normal. Downstate conditions were not better. In Georgetown, the March monthly precipitation total was 0.31 inches; which was 4.26 inches drier than normal.",
200603,24,1600,200603,24,2000,206669,5496263,TEXAS,48,2006,March    ,Wildfire,Z,17,RANDALL,AMA,2006-03-24 16:00:00,CST,2006-03-24 20:00:00,0,0,0,0,,,FIRE DEPT/RESCUE SQUAD,A wildfire five miles south southwest of Umbarger burned five hundred acres on the west side of Buffalo Lake. There were no reports of structure damage or injuries.,
200603,26,1200,200603,26,2100,206214,5499193,OKLAHOMA,40,2006,March    ,Wildfire,Z,67,WAGONER,TSA,2006-03-26 12:00:00,CST,2006-03-26 21:00:00,0,0,0,0,,,NEWSPAPER,"Despite the recent rains, vegetation remained dormant and dry, which helped promote the spread of wildfire on the 26th when warm and windy conditions developed across the area.  A number of fires were started and quickly grew out of control during the afternoon.  The most notable fires occurred near Bristow in Creek County, near Muskogee in Muskogee County, near Scipio in Pittsburg County (a house was damaged in this fire), across western Wagoner County, and across portions of Okfuskee and Okmulgee Counties.",
200603,26,1200,200603,26,2100,206214,5499190,OKLAHOMA,40,2006,March    ,Wildfire,Z,64,CREEK,TSA,2006-03-26 12:00:00,CST,2006-03-26 21:00:00,0,0,0,0,,,NEWSPAPER,"Despite the recent rains, vegetation remained dormant and dry, which helped promote the spread of wildfire on the 26th when warm and windy conditions developed across the area.  A number of fires were started and quickly grew out of control during the afternoon.  The most notable fires occurred near Bristow in Creek County, near Muskogee in Muskogee County, near Scipio in Pittsburg County (a house was damaged in this fire), across western Wagoner County, and across portions of Okfuskee and Okmulgee Counties.",
200603,26,1200,200603,26,2100,206214,5499195,OKLAHOMA,40,2006,March    ,Wildfire,Z,66,OKMULGEE,TSA,2006-03-26 12:00:00,CST,2006-03-26 21:00:00,0,0,0,0,25K,,NEWSPAPER,"Despite the recent rains, vegetation remained dormant and dry, which helped promote the spread of wildfire on the 26th when warm and windy conditions developed across the area.  A number of fires were started and quickly grew out of control during the afternoon.  The most notable fires occurred near Bristow in Creek County, near Muskogee in Muskogee County, near Scipio in Pittsburg County (a house was damaged in this fire), across western Wagoner County, and across portions of Okfuskee and Okmulgee Counties.",
200603,26,1200,200603,26,2100,206214,5499194,OKLAHOMA,40,2006,March    ,Wildfire,Z,65,OKFUSKEE,TSA,2006-03-26 12:00:00,CST,2006-03-26 21:00:00,0,0,0,0,,,NEWSPAPER,"Despite the recent rains, vegetation remained dormant and dry, which helped promote the spread of wildfire on the 26th when warm and windy conditions developed across the area.  A number of fires were started and quickly grew out of control during the afternoon.  The most notable fires occurred near Bristow in Creek County, near Muskogee in Muskogee County, near Scipio in Pittsburg County (a house was damaged in this fire), across western Wagoner County, and across portions of Okfuskee and Okmulgee Counties.",
200603,26,1200,200603,26,2100,206214,5499192,OKLAHOMA,40,2006,March    ,Wildfire,Z,73,PITTSBURG,TSA,2006-03-26 12:00:00,CST,2006-03-26 21:00:00,0,0,0,0,,,NEWSPAPER,"Despite the recent rains, vegetation remained dormant and dry, which helped promote the spread of wildfire on the 26th when warm and windy conditions developed across the area.  A number of fires were started and quickly grew out of control during the afternoon.  The most notable fires occurred near Bristow in Creek County, near Muskogee in Muskogee County, near Scipio in Pittsburg County (a house was damaged in this fire), across western Wagoner County, and across portions of Okfuskee and Okmulgee Counties.",
200603,26,1200,200603,26,2100,206214,5499191,OKLAHOMA,40,2006,March    ,Wildfire,Z,70,MUSKOGEE,TSA,2006-03-26 12:00:00,CST,2006-03-26 21:00:00,0,0,0,0,,,NEWSPAPER,"Despite the recent rains, vegetation remained dormant and dry, which helped promote the spread of wildfire on the 26th when warm and windy conditions developed across the area.  A number of fires were started and quickly grew out of control during the afternoon.  The most notable fires occurred near Bristow in Creek County, near Muskogee in Muskogee County, near Scipio in Pittsburg County (a house was damaged in this fire), across western Wagoner County, and across portions of Okfuskee and Okmulgee Counties.",
200603,30,900,200603,30,1800,205822,5494387,MARYLAND,24,2006,March    ,Wildfire,Z,8,CECIL,PHI,2006-03-30 09:00:00,EST,2006-03-30 18:00:00,0,0,0,0,,,NEWSPAPER,"A wildfire consumed more than two acres of woodland near Elk Neck State Forest. In the month of March 35 fires consumed 35 acres of woodland in Cecil County. Unseasonably dry weather prevailed throughout the state of Maryland and led to 366 wildfires during the month of March, triple the 20 year average for the month. On the 31st the Maryland Department of Natural Resources imposed an outdoor burning in the state. Campfires, bonfires and fireworks were included in the ban. Leaf, brush, grass and trash burning were also prohibited. All burning permits in Cecil County were suspended indefinitely. 

The unseasonably dry weather has caused some Maryland crops to be behind schedule. Dry field conditions might cause delayed plantings. The low flow in the Cesapeake Bay and higher salinity values will leave oysters vulnerable to diseases. It would also damage some underwater grasses and was expected to increase the number of jellyfish. March 2006 was the driest March on record (112 years) in Maryland. The statewide average precipitation was 0.34 inches, 3.75 inches drier than normal.",
200603,30,1100,200603,30,1500,205820,5494385,PENNSYLVANIA,42,2006,March    ,Wildfire,Z,69,BUCKS,PHI,2006-03-30 11:00:00,EST,2006-03-30 15:00:00,0,0,0,0,100K,,NEWSPAPER,"A brush fire up the side of a hill in Kintnersville (Nockamixon Township) damaged two acres, the side of one house and a garage. The wildfire started near the intersection of Pennsylvania State Routes 611 and 32. Nearby Durham Township issued an outside burning ban. Since March 8th, there have been 40 wildfires in southeastern Pennsylvania. The largest brush fire in eastern Pennsylvania in the month occurred on the 17th in Northampton County when 29 acres were consumed. There was no structural damage.

March 2006 was the fifth driest March on record (112 years) in the state of Pennsylvania. The statewide precipitation average was 1.59 inches, 1.82 inches drier than normal. Drier conditions occurred in the eastren part of the state. On a countywide average, March monthly precipitation totals ranged from 0.6 inches in Chester County to 1.2 inches in Carbon, Monroe and Philadelphia Counties. March 2006 tied March 1981 as the driest March on record at the Lehigh Valley International Airport. The monthly precipitation total of 0.92 inches was 2.64 inches drier than normal. It was the fourth driest March on record at the Philadelphia International Airport. The monthly precipitation total of 0.91 inches was 2.90 inches drier than normal. In Reading (Berks County), the March monthly precipitation total was 0.62 inches, 2.98 inches drier than normal. In Mount Pocono (Monroe County), the March precipitation total was 0.99 inches, 3.04 inches drier than normal.",
200603,30,1149,200603,30,1700,206670,5496264,TEXAS,48,2006,March    ,Wildfire,Z,12,POTTER,AMA,2006-03-30 11:49:00,CST,2006-03-30 17:00:00,0,0,0,0,590K,,FIRE DEPT/RESCUE SQUAD,A wildfire three and a half miles northeast of Amarillo destroyed fourteen homes...numerous vehicles...and four outbuildings. The wildfire burned seven hundred acres and there were no reports of injuries.,
200603,30,1500,200603,30,1500,208171,5499768,KANSAS,20,2006,March    ,Wildfire,Z,67,RENO,ICT,2006-03-30 15:00:00,CST,2006-03-30 15:00:00,0,0,0,0,1.1M,,NEWSPAPER,,"A wildfire burned 5,400 acres east of the Hutchinson Airport, near the intersection of 17th Avenue and Obee Road.  It was likely started by a lightning strike from thunderstorms early that afternoon.  300-400 people were evacuated from a 21 square-mile area between 3-10 pm.  The fire was well contained by 8 pm, but was not fully extinguished until late Saturday afternoon, April 1st.  The fire destroyed 5 houses and 20 outbuildings, and numerous campers, automobiles and farm implements were damaged or destroyed.  Most of the damaged large structures were located along 17th Avenue.  Thankfully, no one was injured."
200603,31,1535,200603,31,1900,206671,5496265,TEXAS,48,2006,March    ,Wildfire,Z,12,POTTER,AMA,2006-03-31 15:35:00,CST,2006-03-31 19:00:00,0,0,0,0,,,FIRE DEPT/RESCUE SQUAD,A wildfire nine miles northeast of Amarillo burned three hundred acres...however there were no reports of structure damage or injuries.,
200604,2,1330,200604,2,2300,208530,5503567,OKLAHOMA,40,2006,April    ,Wildfire,Z,2,TEXAS,AMA,2006-04-02 13:30:00,CST,2006-04-02 23:00:00,0,0,0,0,18K,,NEWSPAPER,A wildfire six miles east of Hardesty burned six hundred acres and destroyed fences. Also...power poles were singed. There were no reports of structural damage or injuries.,
200604,3,1200,200604,3,1200,208207,5503516,PENNSYLVANIA,42,2006,April    ,Wildfire,Z,60,BERKS,PHI,2006-04-03 12:00:00,EST,2006-04-03 12:00:00,0,0,0,0,0,,NEWSPAPER,"During the afternoon of the 3rd, a resident in Douglass Township on Hill Road was burning brush when the fire spread to nearby brush. The ensuing fire scorched 3 acres before it was brought under control in 2 hours. The flames came within 100 to 200 yards of 5 homes, however no injuries were reported.",
200604,4,1135,200604,5,2300,208531,5503568,TEXAS,48,2006,April    ,Wildfire,Z,15,WHEELER,AMA,2006-04-04 11:35:00,CST,2006-04-05 23:00:00,0,0,0,0,,,FIRE DEPT/RESCUE SQUAD,A wildfire four miles southeast of Allison burned three thousand six hundred acres. There were no reports of structural damage or injuries.,
200604,6,1225,200604,7,1600,208539,5503654,TEXAS,48,2006,April    ,Wildfire,Z,15,WHEELER,AMA,2006-04-06 12:25:00,CST,2006-04-07 16:00:00,1,0,0,0,6K,,FIRE DEPT/RESCUE SQUAD,A wildfire fifteen miles northeast of Wheeler burned one thousand five hundred acres. One outbuilding was destroyed and there was one report of an injury.,
200604,6,1230,200604,7,1700,208538,5503653,TEXAS,48,2006,April    ,Wildfire,Z,11,OLDHAM,AMA,2006-04-06 12:30:00,CST,2006-04-07 17:00:00,0,0,0,0,,,FIRE DEPT/RESCUE SQUAD,A wildfire nine miles west-northwest of Wildorado burned six hundred and fifty acres. There were no reports of structural damage or injuries.,
200604,6,1300,200604,6,2359,207363,5501198,TEXAS,48,2006,April    ,Wildfire,Z,52,HOWARD,MAF,2006-04-06 13:00:00,CST,2006-04-06 23:59:00,0,0,0,0,60K,20K,PARK/FOREST SERVICE,,"
Hot temperatures, relative humidity values below 15 percent, and high winds supported rapid wildfire spread across the Midland county warning area.  Fires occurred in Lea County in southeastern New Mexico and in Gaines, Crane, and Howard counties in west Texas.  The largest of these fires was a complex that occurred in Howard County near the community of Forsan caused by downed transmission lines.  A fire just outside Forsan grew to 10,000 acres while a second fire several miles south of Forsan grew to about 2,000 acres.  The Texas Forest Service assisted local firefighting agencies in extinguishing these fires and others around the area with resources that had been stationed across west Texas since March."
200604,6,1300,200604,7,1700,208535,5503650,TEXAS,48,2006,April    ,Wildfire,Z,12,POTTER,AMA,2006-04-06 13:00:00,CST,2006-04-07 17:00:00,0,0,0,0,480K,,FIRE DEPT/RESCUE SQUAD,A wildfire three and a half miles north-northeast of Amarillo burned four hundred acres. Although there were no reports of injuries...eight homes were destroyed.,
200604,6,1300,200604,9,1700,208534,5503649,TEXAS,48,2006,April    ,Wildfire,Z,12,POTTER,AMA,2006-04-06 13:00:00,CST,2006-04-09 17:00:00,0,0,0,0,,,FIRE DEPT/RESCUE SQUAD,A wildfire twenty-five miles north-northwest of Amarillo burned a total of twenty-two thousand four hundred and thirty-seven acres. There were no reports of injuries or structural damage.,
200604,6,1300,200604,7,1700,208533,5503570,TEXAS,48,2006,April    ,Wildfire,Z,14,GRAY,AMA,2006-04-06 13:00:00,CST,2006-04-07 17:00:00,1,0,0,0,,,FIRE DEPT/RESCUE SQUAD,A wildfire four miles west of Lefors burned eight thousand acres and injured at least one firefighter. There were no reports of any structures being damaged.,
200604,6,1330,200604,6,1700,206724,5496852,TEXAS,48,2006,April    ,Wildfire,Z,28,LAMB,LUB,2006-04-06 13:30:00,CST,2006-04-06 17:00:00,0,0,0,0,100K,0,BROADCAST MEDIA,"
April 6 High Wind and Wilfire Event Summary:  A vigorous storm system ejected eastward from the Rocky Mountains and resulted in widespread strong to severe winds and blowing dust over much of west Texas. The winds additionally contributed to yet another regional outbreak of destructive wildfires over portions of the drought-stricken states of New Mexico, Texas, and Oklahoma. Severe winds were common over the South Plains region with minor damage reported. At least six wildfires ignited in the winds across the South Plains and the extreme southern Texas Panhandle. One fire became a significant wind-driven wildfire that destroyed a single family home in Lamb County. Total damages from wind and fire were estimated near $200,000. No injuries were reported.","Damaging winds downed lines at a utility company sub-station west of Earth in northwestern Lamb County during the early afternoon hours. By 13:30 CST, the downed lines had sparked a dangerous wind driven wildfire that raged through several hundred acres of grasslands. Local authorities were forced to close a portion of Farm to Market Road 303 near Earth due to the fire and reduced visibilities from smoke. One home was destroyed in the blaze. No injuries were reported."
200604,6,1400,200604,7,1700,208532,5503569,TEXAS,48,2006,April    ,Wildfire,Z,12,POTTER,AMA,2006-04-06 14:00:00,CST,2006-04-07 17:00:00,0,0,0,0,900K,,FIRE DEPT/RESCUE SQUAD,A wildfire five miles northeast of Amarillo burned one thousand eight hundred acres. The wildfire destroyed fourteen homes along with four outbuildings. There were no reports of injuries.,
200604,6,1430,200604,7,2000,208536,5503651,TEXAS,48,2006,April    ,Wildfire,Z,19,DONLEY,AMA,2006-04-06 14:30:00,CST,2006-04-07 20:00:00,0,0,0,0,14K,,FIRE DEPT/RESCUE SQUAD,A wildfire eight miles north of Clarendon burned five thousand acres and destroyed two outbuildings. There were no reports of injuries.,
200604,6,1940,200604,7,2300,208537,5503652,TEXAS,48,2006,April    ,Wildfire,Z,16,DEAF SMITH,AMA,2006-04-06 19:40:00,CST,2006-04-07 23:00:00,0,0,0,0,,,FIRE DEPT/RESCUE SQUAD,A wildfire thirty-three miles northwest of Hereford burned three thousand acres. There were no reports of structural damage or injuries.,
200604,7,800,200604,9,1700,208540,5503655,TEXAS,48,2006,April    ,Wildfire,Z,13,CARSON,AMA,2006-04-07 08:00:00,CST,2006-04-09 17:00:00,0,0,0,0,,,FIRE DEPT/RESCUE SQUAD,A wildfire seventeen miles northwest of Panhandle burned ten thousand acres. There were no reports of damage to structures or injuries.,
200604,10,900,200604,14,0,208239,5503733,WYOMING,56,2006,April    ,Wildfire,Z,18,LANDER FOOTHILLS,RIW,2006-04-10 09:00:00,MST,2006-04-14 00:00:00,0,0,0,0,1M,,PARK/FOREST SERVICE,"A prescribed fire originally lit on April 9th burned out of control on April 10th, destroying four summer cabins/homes and a pick-up camper in the Homestead Park #2 subdivision located eight miles southwest of Lander.  The escaped fire burned 188 acres, of which 123 were on the Shoshone National Forest, five on BLM land, and 60 on private land.  The estimated cost of fighting the fire was 333 thousand dollars.  Combined with the estimated value of the four structures, the total cost of the wildfire was estimated at one million dollars.",
200604,10,1130,200604,11,1200,208541,5503656,TEXAS,48,2006,April    ,Wildfire,Z,15,WHEELER,AMA,2006-04-10 11:30:00,CST,2006-04-11 12:00:00,0,0,0,0,5K,,FIRE DEPT/RESCUE SQUAD,A wildfire five miles northeast of Wheeler burned two thousand acres. There was one outbuilding destroyed...however there were no reports of any injuries.,
200604,11,1200,200604,11,1200,208206,5503515,NEW JERSEY,34,2006,April    ,Wildfire,Z,17,GLOUCESTER,PHI,2006-04-11 12:00:00,EST,2006-04-11 12:00:00,0,0,0,0,0,,NEWSPAPER,"A fire during the afternoon hours of the 11th burned 75 acres in the area of Mantua and Dupont Avenues in the Paulsboro region. The fire was located on marshland comprised of dried reeds. Nearby railroad cars were potentially threatened and one of the cars had power steering in it, while another railcar was full of brake fluid. Firefighters worked to keep the flames away from the railcars, which were within a couple hundred feet of homes. Firefighters extinguished the fire before it reached the railcars and homes, and no one was injured. To fight the fire, which burned for a good 2 hours, a boat and airplane were utilized.",
200604,11,1200,200604,13,1700,208544,5503659,TEXAS,48,2006,April    ,Wildfire,Z,10,HEMPHILL,AMA,2006-04-11 12:00:00,CST,2006-04-13 17:00:00,2,0,0,0,,90M,FIRE DEPT/RESCUE SQUAD,A wildfire ten miles north of Canadian burned eighteen thousand acres and destroyed crops. There were several homes threatened by the wildfire...however no homes were lost. There were two injuries reported.,
200604,11,1300,200604,13,1700,208543,5503658,TEXAS,48,2006,April    ,Wildfire,Z,15,WHEELER,AMA,2006-04-11 13:00:00,CST,2006-04-13 17:00:00,0,0,0,0,,300K,FIRE DEPT/RESCUE SQUAD,A wildfire three miles northwest of Mobeetie burned six hundred acres and destroyed crops. There were no reports of injuries.,
200604,11,1335,200604,13,1700,208542,5503657,TEXAS,48,2006,April    ,Wildfire,Z,15,WHEELER,AMA,2006-04-11 13:35:00,CST,2006-04-13 17:00:00,0,0,0,0,,2M,FIRE DEPT/RESCUE SQUAD,A wildfire eighteen miles south of Mobeetie burned four thousand acres and destroyed crops. There were no reports of any injuries.,
200604,13,1200,200604,13,1800,216727,5522367,INDIANA,18,2006,April    ,Wildfire,Z,82,PIKE,PAH,2006-04-13 12:00:00,CST,2006-04-13 18:00:00,0,0,0,0,,,OTHER FEDERAL AGENCY,,A wildfire burned 365 acres between Winslow and Campbelltown near State Route 56.
200604,13,1300,200604,15,1700,207640,5501389,KENTUCKY,21,2006,April    ,Wildfire,Z,12,TRIGG,PAH,2006-04-13 13:00:00,CST,2006-04-15 17:00:00,0,0,0,0,,,BROADCAST MEDIA,,"A large wildfire on the Land-Between-The-Lakes National Recreation Area burned 1871 acres. The fire started near the Tennessee state line, about ten miles south of Golden Pond, which is along U.S. Highway 68. No injuries or structural damage were reported."
