,QUERY_ABOUT,LEMMATIZED_TOKEN,GROUP_SPECIFIC_TOKEN_PROBABILITY,GROUP_SPECIFIC_TOKEN_PERCENTAGE
5759,UNKNOWN,ethanol,1.82042148825525e-05,0.001820421488255
5760,UNKNOWN,etna,1.82042148825525e-05,0.001820421488255
5763,UNKNOWN,europacific,1.82042148825525e-05,0.001820421488255
5767,UNKNOWN,evacuee,1.82042148825525e-05,0.001820421488255
5775,UNKNOWN,everett,1.82042148825525e-05,0.001820421488255
5787,UNKNOWN,expected,1.82042148825525e-05,0.001820421488255
5788,UNKNOWN,expense,1.82042148825525e-05,0.001820421488255
5792,UNKNOWN,explanation,1.82042148825525e-05,0.001820421488255
5794,UNKNOWN,expo,1.82042148825525e-05,0.001820421488255
5795,UNKNOWN,exposure,1.82042148825525e-05,0.001820421488255
5797,UNKNOWN,expresstaxrefund,1.82042148825525e-05,0.001820421488255
5807,UNKNOWN,fabulous,1.82042148825525e-05,0.001820421488255
5815,UNKNOWN,failure,1.82042148825525e-05,0.001820421488255
5820,UNKNOWN,fairmont,1.82042148825525e-05,0.001820421488255
5821,UNKNOWN,fairy,1.82042148825525e-05,0.001820421488255
5829,UNKNOWN,falmouth,1.82042148825525e-05,0.001820421488255
5831,UNKNOWN,famine,1.82042148825525e-05,0.001820421488255
5834,UNKNOWN,faq,1.82042148825525e-05,0.001820421488255
5844,UNKNOWN,fastpitch,1.82042148825525e-05,0.001820421488255
5849,UNKNOWN,favor,1.82042148825525e-05,0.001820421488255
5858,UNKNOWN,fed,1.82042148825525e-05,0.001820421488255
5868,UNKNOWN,fels,1.82042148825525e-05,0.001820421488255
5873,UNKNOWN,fertilizer,1.82042148825525e-05,0.001820421488255
5874,UNKNOWN,fest,1.82042148825525e-05,0.001820421488255
5877,UNKNOWN,few,1.82042148825525e-05,0.001820421488255
5886,UNKNOWN,figure,1.82042148825525e-05,0.001820421488255
5890,UNKNOWN,filling,1.82042148825525e-05,0.001820421488255
5895,UNKNOWN,financed,1.82042148825525e-05,0.001820421488255
5899,UNKNOWN,fine,1.82042148825525e-05,0.001820421488255
5904,UNKNOWN,firebird,1.82042148825525e-05,0.001820421488255
5908,UNKNOWN,fireplace,1.82042148825525e-05,0.001820421488255
5909,UNKNOWN,fireproof,1.82042148825525e-05,0.001820421488255
5912,UNKNOWN,firewall,1.82042148825525e-05,0.001820421488255
5913,UNKNOWN,firework,1.82042148825525e-05,0.001820421488255
5923,UNKNOWN,fixed,1.82042148825525e-05,0.001820421488255
5924,UNKNOWN,fixing,1.82042148825525e-05,0.001820421488255
5925,UNKNOWN,fixture,1.82042148825525e-05,0.001820421488255
5930,UNKNOWN,flap,1.82042148825525e-05,0.001820421488255
5932,UNKNOWN,flashpoint,1.82042148825525e-05,0.001820421488255
5935,UNKNOWN,flavor,1.82042148825525e-05,0.001820421488255
5937,UNKNOWN,fleet,1.82042148825525e-05,0.001820421488255
5941,UNKNOWN,floating,1.82042148825525e-05,0.001820421488255
5962,UNKNOWN,fogartys,1.82042148825525e-05,0.001820421488255
5965,UNKNOWN,fogelson,1.82042148825525e-05,0.001820421488255
5970,UNKNOWN,foggers,1.82042148825525e-05,0.001820421488255
5981,UNKNOWN,foodstamps,1.82042148825525e-05,0.001820421488255
5983,UNKNOWN,footage,1.82042148825525e-05,0.001820421488255
5988,UNKNOWN,forced,1.82042148825525e-05,0.001820421488255
5990,UNKNOWN,fore,1.82042148825525e-05,0.001820421488255
6002,UNKNOWN,formed,1.82042148825525e-05,0.001820421488255
6008,UNKNOWN,fortunesnow,1.82042148825525e-05,0.001820421488255
6011,UNKNOWN,foster,1.82042148825525e-05,0.001820421488255
6017,UNKNOWN,fracture,1.82042148825525e-05,0.001820421488255
6019,UNKNOWN,framing,1.82042148825525e-05,0.001820421488255
6026,UNKNOWN,frankfort,1.82042148825525e-05,0.001820421488255
6030,UNKNOWN,frazier,1.82042148825525e-05,0.001820421488255
6039,UNKNOWN,freezing,1.82042148825525e-05,0.001820421488255
6043,UNKNOWN,frequency,1.82042148825525e-05,0.001820421488255
6051,UNKNOWN,frontier,1.82042148825525e-05,0.001820421488255
6058,UNKNOWN,frostnip,1.82042148825525e-05,0.001820421488255
6061,UNKNOWN,frostyz,1.82042148825525e-05,0.001820421488255
6063,UNKNOWN,frying,1.82042148825525e-05,0.001820421488255
6071,UNKNOWN,fundacio,1.82042148825525e-05,0.001820421488255
6077,UNKNOWN,fundation,1.82042148825525e-05,0.001820421488255
6080,UNKNOWN,fundementals,1.82042148825525e-05,0.001820421488255
6083,UNKNOWN,fundex,1.82042148825525e-05,0.001820421488255
6103,UNKNOWN,galilee,1.82042148825525e-05,0.001820421488255
6113,UNKNOWN,gary,1.82042148825525e-05,0.001820421488255
6125,UNKNOWN,gecko,1.82042148825525e-05,0.001820421488255
6129,UNKNOWN,gelcoat,1.82042148825525e-05,0.001820421488255
6130,UNKNOWN,gender,1.82042148825525e-05,0.001820421488255
6131,UNKNOWN,generac,1.82042148825525e-05,0.001820421488255
6134,UNKNOWN,generic,1.82042148825525e-05,0.001820421488255
6136,UNKNOWN,genetics,1.82042148825525e-05,0.001820421488255
6137,UNKNOWN,geneva,1.82042148825525e-05,0.001820421488255
6138,UNKNOWN,genital,1.82042148825525e-05,0.001820421488255
6139,UNKNOWN,gentle,1.82042148825525e-05,0.001820421488255
6148,UNKNOWN,germantown,1.82042148825525e-05,0.001820421488255
6153,UNKNOWN,gibraltar,1.82042148825525e-05,0.001820421488255
6154,UNKNOWN,gibson,1.82042148825525e-05,0.001820421488255
6159,UNKNOWN,gingle,1.82042148825525e-05,0.001820421488255
6164,UNKNOWN,glacier,1.82042148825525e-05,0.001820421488255
6165,UNKNOWN,gland,1.82042148825525e-05,0.001820421488255
6166,UNKNOWN,glaser,1.82042148825525e-05,0.001820421488255
6179,UNKNOWN,goat,1.82042148825525e-05,0.001820421488255
6181,UNKNOWN,goggle,1.82042148825525e-05,0.001820421488255
6194,UNKNOWN,gorda,1.82042148825525e-05,0.001820421488255
6196,UNKNOWN,gorilla,1.82042148825525e-05,0.001820421488255
6197,UNKNOWN,got,1.82042148825525e-05,0.001820421488255
6206,UNKNOWN,grande,1.82042148825525e-05,0.001820421488255
6208,UNKNOWN,grangeinsurance,1.82042148825525e-05,0.001820421488255
6212,UNKNOWN,grapevine,1.82042148825525e-05,0.001820421488255
6214,UNKNOWN,graphic,1.82042148825525e-05,0.001820421488255
6216,UNKNOWN,grassland,1.82042148825525e-05,0.001820421488255
6218,UNKNOWN,grease,1.82042148825525e-05,0.001820421488255
6225,UNKNOWN,greenhouse,1.82042148825525e-05,0.001820421488255
6228,UNKNOWN,grenada,1.82042148825525e-05,0.001820421488255
6231,UNKNOWN,grip,1.82042148825525e-05,0.001820421488255
6233,UNKNOWN,gross,1.82042148825525e-05,0.001820421488255
6236,UNKNOWN,grout,1.82042148825525e-05,0.001820421488255
6238,UNKNOWN,grow,1.82042148825525e-05,0.001820421488255
6239,UNKNOWN,grown,1.82042148825525e-05,0.001820421488255
6243,UNKNOWN,guage,1.82042148825525e-05,0.001820421488255
6244,UNKNOWN,guarantee,1.82042148825525e-05,0.001820421488255
6246,UNKNOWN,guaranty,1.82042148825525e-05,0.001820421488255
6250,UNKNOWN,guatemala,1.82042148825525e-05,0.001820421488255
6254,UNKNOWN,guilford,1.82042148825525e-05,0.001820421488255
6255,UNKNOWN,guinea,1.82042148825525e-05,0.001820421488255
6263,UNKNOWN,gwinnett,1.82042148825525e-05,0.001820421488255
6272,UNKNOWN,haiku,1.82042148825525e-05,0.001820421488255
6275,UNKNOWN,haileselassie,1.82042148825525e-05,0.001820421488255
6278,UNKNOWN,haileyville,1.82042148825525e-05,0.001820421488255
6281,UNKNOWN,haily,1.82042148825525e-05,0.001820421488255
6282,UNKNOWN,haines,1.82042148825525e-05,0.001820421488255
6284,UNKNOWN,halestorm,1.82042148825525e-05,0.001820421488255
6287,UNKNOWN,halifax,1.82042148825525e-05,0.001820421488255
6289,UNKNOWN,halo,1.82042148825525e-05,0.001820421488255
6290,UNKNOWN,hamburg,1.82042148825525e-05,0.001820421488255
6296,UNKNOWN,handbag,1.82042148825525e-05,0.001820421488255
6300,UNKNOWN,hanging,1.82042148825525e-05,0.001820421488255
6309,UNKNOWN,hardy,1.82042148825525e-05,0.001820421488255
6315,UNKNOWN,harrison,1.82042148825525e-05,0.001820421488255
6316,UNKNOWN,harrisonburg,1.82042148825525e-05,0.001820421488255
6317,UNKNOWN,harrys,1.82042148825525e-05,0.001820421488255
6320,UNKNOWN,harvest,1.82042148825525e-05,0.001820421488255
6322,UNKNOWN,hatteras,1.82042148825525e-05,0.001820421488255
6323,UNKNOWN,haunted,1.82042148825525e-05,0.001820421488255
6329,UNKNOWN,hawk,1.82042148825525e-05,0.001820421488255
6330,UNKNOWN,hay,1.82042148825525e-05,0.001820421488255
6338,UNKNOWN,headlight,1.82042148825525e-05,0.001820421488255
6339,UNKNOWN,headquarters,1.82042148825525e-05,0.001820421488255
6340,UNKNOWN,heal,1.82042148825525e-05,0.001820421488255
6351,UNKNOWN,hearthside,1.82042148825525e-05,0.001820421488255
6358,UNKNOWN,heatwaves,1.82042148825525e-05,0.001820421488255
6361,UNKNOWN,heel,1.82042148825525e-05,0.001820421488255
6368,UNKNOWN,hemrelief,1.82042148825525e-05,0.001820421488255
6369,UNKNOWN,henderson,1.82042148825525e-05,0.001820421488255
6375,UNKNOWN,herbert,1.82042148825525e-05,0.001820421488255
6376,UNKNOWN,herbicide,1.82042148825525e-05,0.001820421488255
6379,UNKNOWN,hermitage,1.82042148825525e-05,0.001820421488255
6385,UNKNOWN,hico,1.82042148825525e-05,0.001820421488255
6388,UNKNOWN,highlander,1.82042148825525e-05,0.001820421488255
6394,UNKNOWN,hillsborough,1.82042148825525e-05,0.001820421488255
6399,UNKNOWN,hispanic,1.82042148825525e-05,0.001820421488255
6415,UNKNOWN,holland,1.82042148825525e-05,0.001820421488255
6420,UNKNOWN,holster,1.82042148825525e-05,0.001820421488255
6422,UNKNOWN,homeland,1.82042148825525e-05,0.001820421488255
6426,UNKNOWN,homer,1.82042148825525e-05,0.001820421488255
6427,UNKNOWN,homerepair,1.82042148825525e-05,0.001820421488255
6431,UNKNOWN,honeymoon,1.82042148825525e-05,0.001820421488255
6436,UNKNOWN,hoof,1.82042148825525e-05,0.001820421488255
6437,UNKNOWN,hook,1.82042148825525e-05,0.001820421488255
6438,UNKNOWN,hoosier,1.82042148825525e-05,0.001820421488255
6443,UNKNOWN,horn,1.82042148825525e-05,0.001820421488255
6450,UNKNOWN,hottest,1.82042148825525e-05,0.001820421488255
6456,UNKNOWN,hub,1.82042148825525e-05,0.001820421488255
6462,UNKNOWN,hume,1.82042148825525e-05,0.001820421488255
6465,UNKNOWN,hunt,1.82042148825525e-05,0.001820421488255
6468,UNKNOWN,huntington,1.82042148825525e-05,0.001820421488255
6472,UNKNOWN,husky,1.82042148825525e-05,0.001820421488255
6475,UNKNOWN,hwy,1.82042148825525e-05,0.001820421488255
6476,UNKNOWN,hyannis,1.82042148825525e-05,0.001820421488255
6479,UNKNOWN,hydrocodone,1.82042148825525e-05,0.001820421488255
6484,UNKNOWN,icd,1.82042148825525e-05,0.001820421488255
6492,UNKNOWN,ideal,1.82042148825525e-05,0.001820421488255
6495,UNKNOWN,ieee,1.82042148825525e-05,0.001820421488255
6497,UNKNOWN,iii,1.82042148825525e-05,0.001820421488255
6499,UNKNOWN,illegal,1.82042148825525e-05,0.001820421488255
6502,UNKNOWN,ilwu,1.82042148825525e-05,0.001820421488255
6504,UNKNOWN,immunization,1.82042148825525e-05,0.001820421488255
6507,UNKNOWN,import,1.82042148825525e-05,0.001820421488255
6508,UNKNOWN,important,1.82042148825525e-05,0.001820421488255
6510,UNKNOWN,improving,1.82042148825525e-05,0.001820421488255
6513,UNKNOWN,incentive,1.82042148825525e-05,0.001820421488255
6518,UNKNOWN,increasing,1.82042148825525e-05,0.001820421488255
6520,UNKNOWN,ind,1.82042148825525e-05,0.001820421488255
6525,UNKNOWN,indexed,1.82042148825525e-05,0.001820421488255
6540,UNKNOWN,infiniti,1.82042148825525e-05,0.001820421488255
6546,UNKNOWN,inglewood,1.82042148825525e-05,0.001820421488255
6555,UNKNOWN,inline,1.82042148825525e-05,0.001820421488255
6556,UNKNOWN,inmate,1.82042148825525e-05,0.001820421488255
6559,UNKNOWN,insect,1.82042148825525e-05,0.001820421488255
6573,UNKNOWN,intellecast,1.82042148825525e-05,0.001820421488255
6583,UNKNOWN,interview,1.82042148825525e-05,0.001820421488255
6586,UNKNOWN,intrepid,1.82042148825525e-05,0.001820421488255
6587,UNKNOWN,invest,1.82042148825525e-05,0.001820421488255
6593,UNKNOWN,invitational,1.82042148825525e-05,0.001820421488255
6597,UNKNOWN,ipswich,1.82042148825525e-05,0.001820421488255
6607,UNKNOWN,isabel,1.82042148825525e-05,0.001820421488255
6610,UNKNOWN,islamorada,1.82042148825525e-05,0.001820421488255
6614,UNKNOWN,isreal,1.82042148825525e-05,0.001820421488255
6616,UNKNOWN,issued,1.82042148825525e-05,0.001820421488255
6617,UNKNOWN,istanbul,1.82042148825525e-05,0.001820421488255
6619,UNKNOWN,italian,1.82042148825525e-05,0.001820421488255
6622,UNKNOWN,ithaca,1.82042148825525e-05,0.001820421488255
6623,UNKNOWN,ivf,1.82042148825525e-05,0.001820421488255
6628,UNKNOWN,jackpot,1.82042148825525e-05,0.001820421488255
6632,UNKNOWN,jade,1.82042148825525e-05,0.001820421488255
6635,UNKNOWN,jamestown,1.82042148825525e-05,0.001820421488255
6636,UNKNOWN,jane,1.82042148825525e-05,0.001820421488255
6637,UNKNOWN,janelle,1.82042148825525e-05,0.001820421488255
6638,UNKNOWN,janiero,1.82042148825525e-05,0.001820421488255
6645,UNKNOWN,jason,1.82042148825525e-05,0.001820421488255
6647,UNKNOWN,jax,1.82042148825525e-05,0.001820421488255
6654,UNKNOWN,jelly,1.82042148825525e-05,0.001820421488255
6663,UNKNOWN,jewlery,1.82042148825525e-05,0.001820421488255
6683,UNKNOWN,juice,1.82042148825525e-05,0.001820421488255
6685,UNKNOWN,julian,1.82042148825525e-05,0.001820421488255
6690,UNKNOWN,jungle,1.82042148825525e-05,0.001820421488255
6695,UNKNOWN,jxi,1.82042148825525e-05,0.001820421488255
6696,UNKNOWN,kaboom,1.82042148825525e-05,0.001820421488255
6704,UNKNOWN,kathy,1.82042148825525e-05,0.001820421488255
6706,UNKNOWN,katrinas,1.82042148825525e-05,0.001820421488255
6713,UNKNOWN,keansburg,1.82042148825525e-05,0.001820421488255
6731,UNKNOWN,kho,1.82042148825525e-05,0.001820421488255
6732,UNKNOWN,khodorkovsky,1.82042148825525e-05,0.001820421488255
6738,UNKNOWN,killed,1.82042148825525e-05,0.001820421488255
6741,UNKNOWN,kindergarten,1.82042148825525e-05,0.001820421488255
6748,UNKNOWN,kiss,1.82042148825525e-05,0.001820421488255
6750,UNKNOWN,kissing,1.82042148825525e-05,0.001820421488255
6754,UNKNOWN,klamath,1.82042148825525e-05,0.001820421488255
6758,UNKNOWN,knight,1.82042148825525e-05,0.001820421488255
6760,UNKNOWN,known,1.82042148825525e-05,0.001820421488255
6763,UNKNOWN,kodak,1.82042148825525e-05,0.001820421488255
6771,UNKNOWN,kuwait,1.82042148825525e-05,0.001820421488255
6777,UNKNOWN,labral,1.82042148825525e-05,0.001820421488255
6783,UNKNOWN,laguna,1.82042148825525e-05,0.001820421488255
6787,UNKNOWN,laminate,1.82042148825525e-05,0.001820421488255
6790,UNKNOWN,lancer,1.82042148825525e-05,0.001820421488255
6792,UNKNOWN,landau,1.82042148825525e-05,0.001820421488255
6796,UNKNOWN,landmark,1.82042148825525e-05,0.001820421488255
6803,UNKNOWN,lantern,1.82042148825525e-05,0.001820421488255
6811,UNKNOWN,lasalle,1.82042148825525e-05,0.001820421488255
6817,UNKNOWN,latest,1.82042148825525e-05,0.001820421488255
6822,UNKNOWN,laurel,1.82042148825525e-05,0.001820421488255
6823,UNKNOWN,lauren,1.82042148825525e-05,0.001820421488255
6830,UNKNOWN,lawton,1.82042148825525e-05,0.001820421488255
6832,UNKNOWN,lay,1.82042148825525e-05,0.001820421488255
6840,UNKNOWN,leading,1.82042148825525e-05,0.001820421488255
6849,UNKNOWN,lebaron,1.82042148825525e-05,0.001820421488255
6854,UNKNOWN,legacy,1.82042148825525e-05,0.001820421488255
6856,UNKNOWN,legally,1.82042148825525e-05,0.001820421488255
6864,UNKNOWN,lennox,1.82042148825525e-05,0.001820421488255
6866,UNKNOWN,leone,1.82042148825525e-05,0.001820421488255
6868,UNKNOWN,leotard,1.82042148825525e-05,0.001820421488255
6869,UNKNOWN,lesion,1.82042148825525e-05,0.001820421488255
6876,UNKNOWN,leverett,1.82042148825525e-05,0.001820421488255
6878,UNKNOWN,lewiston,1.82042148825525e-05,0.001820421488255
6882,UNKNOWN,libby,1.82042148825525e-05,0.001820421488255
6889,UNKNOWN,lie,1.82042148825525e-05,0.001820421488255
6892,UNKNOWN,lifecycle,1.82042148825525e-05,0.001820421488255
6896,UNKNOWN,ligamentous,1.82042148825525e-05,0.001820421488255
6900,UNKNOWN,lighter,1.82042148825525e-05,0.001820421488255
6905,UNKNOWN,likely,1.82042148825525e-05,0.001820421488255
6906,UNKNOWN,lil,1.82042148825525e-05,0.001820421488255
6907,UNKNOWN,limit,1.82042148825525e-05,0.001820421488255
6908,UNKNOWN,limitation,1.82042148825525e-05,0.001820421488255
6911,UNKNOWN,linda,1.82042148825525e-05,0.001820421488255
6912,UNKNOWN,lindsay,1.82042148825525e-05,0.001820421488255
6915,UNKNOWN,link,1.82042148825525e-05,0.001820421488255
6919,UNKNOWN,lisbon,1.82042148825525e-05,0.001820421488255
6925,UNKNOWN,lithonia,1.82042148825525e-05,0.001820421488255
6933,UNKNOWN,lizard,1.82042148825525e-05,0.001820421488255
6934,UNKNOWN,lladro,1.82042148825525e-05,0.001820421488255
6937,UNKNOWN,llysine,1.82042148825525e-05,0.001820421488255
6942,UNKNOWN,locate,1.82042148825525e-05,0.001820421488255
6949,UNKNOWN,logan,1.82042148825525e-05,0.001820421488255
6951,UNKNOWN,login,1.82042148825525e-05,0.001820421488255
6960,UNKNOWN,lorikeet,1.82042148825525e-05,0.001820421488255
6965,UNKNOWN,lot,1.82042148825525e-05,0.001820421488255
6978,UNKNOWN,loya,1.82042148825525e-05,0.001820421488255
6982,UNKNOWN,lucia,1.82042148825525e-05,0.001820421488255
6983,UNKNOWN,lucie,1.82042148825525e-05,0.001820421488255
6984,UNKNOWN,lucy,1.82042148825525e-05,0.001820421488255
6993,UNKNOWN,lynchburg,1.82042148825525e-05,0.001820421488255
6995,UNKNOWN,maarten,1.82042148825525e-05,0.001820421488255
7000,UNKNOWN,mad,1.82042148825525e-05,0.001820421488255
7009,UNKNOWN,magnesium,1.82042148825525e-05,0.001820421488255
7010,UNKNOWN,magnolia,1.82042148825525e-05,0.001820421488255
7011,UNKNOWN,magnum,1.82042148825525e-05,0.001820421488255
7016,UNKNOWN,mainstay,1.82042148825525e-05,0.001820421488255
7017,UNKNOWN,mainstream,1.82042148825525e-05,0.001820421488255
7018,UNKNOWN,maintaining,1.82042148825525e-05,0.001820421488255
7020,UNKNOWN,mairs,1.82042148825525e-05,0.001820421488255
7024,UNKNOWN,makeup,1.82042148825525e-05,0.001820421488255
7028,UNKNOWN,mall,1.82042148825525e-05,0.001820421488255
7030,UNKNOWN,malta,1.82042148825525e-05,0.001820421488255
7040,UNKNOWN,manila,1.82042148825525e-05,0.001820421488255
7043,UNKNOWN,manteca,1.82042148825525e-05,0.001820421488255
7053,UNKNOWN,maple,1.82042148825525e-05,0.001820421488255
7062,UNKNOWN,maricopa,1.82042148825525e-05,0.001820421488255
7065,UNKNOWN,marin,1.82042148825525e-05,0.001820421488255
7068,UNKNOWN,marineweather,1.82042148825525e-05,0.001820421488255
7082,UNKNOWN,martinsville,1.82042148825525e-05,0.001820421488255
7092,UNKNOWN,mastercard,1.82042148825525e-05,0.001820421488255
7095,UNKNOWN,matching,1.82042148825525e-05,0.001820421488255
7111,UNKNOWN,mcafee,1.82042148825525e-05,0.001820421488255
7112,UNKNOWN,mckinney,1.82042148825525e-05,0.001820421488255
7122,UNKNOWN,medfield,1.82042148825525e-05,0.001820421488255
7124,UNKNOWN,medi,1.82042148825525e-05,0.001820421488255
7126,UNKNOWN,medica,1.82042148825525e-05,0.001820421488255
7134,UNKNOWN,mediterranean,1.82042148825525e-05,0.001820421488255
7149,UNKNOWN,menu,1.82042148825525e-05,0.001820421488255
7150,UNKNOWN,merced,1.82042148825525e-05,0.001820421488255
7153,UNKNOWN,mercruiser,1.82042148825525e-05,0.001820421488255
7156,UNKNOWN,merit,1.82042148825525e-05,0.001820421488255
7162,UNKNOWN,mesquite,1.82042148825525e-05,0.001820421488255
7166,UNKNOWN,metaphor,1.82042148825525e-05,0.001820421488255
7168,UNKNOWN,meter,1.82042148825525e-05,0.001820421488255
7169,UNKNOWN,method,1.82042148825525e-05,0.001820421488255
7176,UNKNOWN,meyer,1.82042148825525e-05,0.001820421488255
7184,UNKNOWN,midcap,1.82042148825525e-05,0.001820421488255
7193,UNKNOWN,mile,1.82042148825525e-05,0.001820421488255
7199,UNKNOWN,milton,1.82042148825525e-05,0.001820421488255
7201,UNKNOWN,mind,1.82042148825525e-05,0.001820421488255
7202,UNKNOWN,mindstorm,1.82042148825525e-05,0.001820421488255
7207,UNKNOWN,mining,1.82042148825525e-05,0.001820421488255
7208,UNKNOWN,ministry,1.82042148825525e-05,0.001820421488255
7223,UNKNOWN,mitral,1.82042148825525e-05,0.001820421488255
7238,UNKNOWN,monarch,1.82042148825525e-05,0.001820421488255
7240,UNKNOWN,monetary,1.82042148825525e-05,0.001820421488255
7249,UNKNOWN,montclair,1.82042148825525e-05,0.001820421488255
7252,UNKNOWN,monterrey,1.82042148825525e-05,0.001820421488255
7259,UNKNOWN,moonbounce,1.82042148825525e-05,0.001820421488255
7262,UNKNOWN,morehead,1.82042148825525e-05,0.001820421488255
7269,UNKNOWN,morrowwind,1.82042148825525e-05,0.001820421488255
7271,UNKNOWN,moses,1.82042148825525e-05,0.001820421488255
7280,UNKNOWN,motorsports,1.82042148825525e-05,0.001820421488255
7283,UNKNOWN,mounted,1.82042148825525e-05,0.001820421488255
7290,UNKNOWN,mpx,1.82042148825525e-05,0.001820421488255
7292,UNKNOWN,mrkrabs,1.82042148825525e-05,0.001820421488255
7294,UNKNOWN,mtd,1.82042148825525e-05,0.001820421488255
7298,UNKNOWN,mulch,1.82042148825525e-05,0.001820421488255
7300,UNKNOWN,munder,1.82042148825525e-05,0.001820421488255
7304,UNKNOWN,murfreesboro,1.82042148825525e-05,0.001820421488255
7312,UNKNOWN,mutal,1.82042148825525e-05,0.001820421488255
7323,UNKNOWN,nancy,1.82042148825525e-05,0.001820421488255
7324,UNKNOWN,nanny,1.82042148825525e-05,0.001820421488255
7331,UNKNOWN,nase,1.82042148825525e-05,0.001820421488255
7340,UNKNOWN,naturally,1.82042148825525e-05,0.001820421488255
7342,UNKNOWN,nausicaa,1.82042148825525e-05,0.001820421488255
7343,UNKNOWN,nautilus,1.82042148825525e-05,0.001820421488255
7344,UNKNOWN,navajo,1.82042148825525e-05,0.001820421488255
7349,UNKNOWN,nea,1.82042148825525e-05,0.001820421488255
7365,UNKNOWN,netherlands,1.82042148825525e-05,0.001820421488255
7368,UNKNOWN,neuberger,1.82042148825525e-05,0.001820421488255
7369,UNKNOWN,neurological,1.82042148825525e-05,0.001820421488255
7370,UNKNOWN,neuter,1.82042148825525e-05,0.001820421488255
7386,UNKNOWN,niagra,1.82042148825525e-05,0.001820421488255
7387,UNKNOWN,nicaragua,1.82042148825525e-05,0.001820421488255
7391,UNKNOWN,nike,1.82042148825525e-05,0.001820421488255
7392,UNKNOWN,nina,1.82042148825525e-05,0.001820421488255
7399,UNKNOWN,nobody,1.82042148825525e-05,0.001820421488255
7402,UNKNOWN,nokia,1.82042148825525e-05,0.001820421488255
7404,UNKNOWN,nomadic,1.82042148825525e-05,0.001820421488255
7406,UNKNOWN,nonemergency,1.82042148825525e-05,0.001820421488255
7413,UNKNOWN,northbrook,1.82042148825525e-05,0.001820421488255
7419,UNKNOWN,norway,1.82042148825525e-05,0.001820421488255
7426,UNKNOWN,nov,1.82042148825525e-05,0.001820421488255
7434,UNKNOWN,nuevo,1.82042148825525e-05,0.001820421488255
7437,UNKNOWN,numbness,1.82042148825525e-05,0.001820421488255
7441,UNKNOWN,nut,1.82042148825525e-05,0.001820421488255
7445,UNKNOWN,nwsource,1.82042148825525e-05,0.001820421488255
7451,UNKNOWN,oakdale,1.82042148825525e-05,0.001820421488255
7455,UNKNOWN,oberweis,1.82042148825525e-05,0.001820421488255
7456,UNKNOWN,obesity,1.82042148825525e-05,0.001820421488255
7458,UNKNOWN,obtain,1.82042148825525e-05,0.001820421488255
7464,UNKNOWN,ocho,1.82042148825525e-05,0.001820421488255
7466,UNKNOWN,ode,1.82042148825525e-05,0.001820421488255
7477,UNKNOWN,okeechobee,1.82042148825525e-05,0.001820421488255
7484,UNKNOWN,olympics,1.82042148825525e-05,0.001820421488255
7489,UNKNOWN,once,1.82042148825525e-05,0.001820421488255
7490,UNKNOWN,oncology,1.82042148825525e-05,0.001820421488255
7492,UNKNOWN,oneill,1.82042148825525e-05,0.001820421488255
7497,UNKNOWN,opener,1.82042148825525e-05,0.001820421488255
7514,UNKNOWN,original,1.82042148825525e-05,0.001820421488255
7519,UNKNOWN,oscar,1.82042148825525e-05,0.001820421488255
7521,UNKNOWN,osteoporosis,1.82042148825525e-05,0.001820421488255
7524,UNKNOWN,ottawa,1.82042148825525e-05,0.001820421488255
7530,UNKNOWN,outfitter,1.82042148825525e-05,0.001820421488255
7543,UNKNOWN,owned,1.82042148825525e-05,0.001820421488255
7549,UNKNOWN,ozark,1.82042148825525e-05,0.001820421488255
7551,UNKNOWN,pacesetter,1.82042148825525e-05,0.001820421488255
7557,UNKNOWN,paducah,1.82042148825525e-05,0.001820421488255
7559,UNKNOWN,pagosa,1.82042148825525e-05,0.001820421488255
7565,UNKNOWN,pal,1.82042148825525e-05,0.001820421488255
7566,UNKNOWN,paladin,1.82042148825525e-05,0.001820421488255
7567,UNKNOWN,palatka,1.82042148825525e-05,0.001820421488255
7573,UNKNOWN,panasonic,1.82042148825525e-05,0.001820421488255
7577,UNKNOWN,parachute,1.82042148825525e-05,0.001820421488255
7585,UNKNOWN,parking,1.82042148825525e-05,0.001820421488255
7586,UNKNOWN,parkway,1.82042148825525e-05,0.001820421488255
7587,UNKNOWN,parma,1.82042148825525e-05,0.001820421488255
7594,UNKNOWN,pasco,1.82042148825525e-05,0.001820421488255
7596,UNKNOWN,passage,1.82042148825525e-05,0.001820421488255
7598,UNKNOWN,passion,1.82042148825525e-05,0.001820421488255
7601,UNKNOWN,pat,1.82042148825525e-05,0.001820421488255
7611,UNKNOWN,pavillion,1.82042148825525e-05,0.001820421488255
7619,UNKNOWN,peachtree,1.82042148825525e-05,0.001820421488255
7622,UNKNOWN,pediatric,1.82042148825525e-05,0.001820421488255
7624,UNKNOWN,penalty,1.82042148825525e-05,0.001820421488255
7625,UNKNOWN,penasco,1.82042148825525e-05,0.001820421488255
7634,UNKNOWN,peoria,1.82042148825525e-05,0.001820421488255
7641,UNKNOWN,perm,1.82042148825525e-05,0.001820421488255
7642,UNKNOWN,permafrost,1.82042148825525e-05,0.001820421488255
7648,UNKNOWN,perth,1.82042148825525e-05,0.001820421488255
7650,UNKNOWN,pest,1.82042148825525e-05,0.001820421488255
7655,UNKNOWN,petinsurance,1.82042148825525e-05,0.001820421488255
